,Protocol_type_icmp,Protocol_type_tcp,Protocol_type_udp,count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,hot,is_guest_login,is_host_login,land,logged_in,num_access_files,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,rerror_rate,root_shell,same_srv_rate,serror_rate,service_IRC,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,src_bytes,srv_count,srv_diff_host_rate,su_attempted,urgent,wrong_fragment
service_http,-0.15200590670836575,0.3262084878067608,-0.2769446518558607,-0.5015800923923487,-0.24545942937553245,0.029394362628536987,-0.4342264312673394,-0.33419067775389766,-0.10469945776267908,-0.10011869503821079,0.7256434213006789,-0.4382029090699812,0.7296321985403402,0.154623210074782,-0.0766255965952947,-0.0001048826165689895,-0.07101613075695196,-0.0797688260576935,-0.0021180240040121322,0.06546500670768143,-0.41810082381485614,0.012334295989886479,0.02250716168456556,-0.028013528597192965,0.43359147322079666,-0.002995349753643041,-0.03576869987445356,-0.06436441356361403,-0.00211802400400676,-0.011982777068617119,0.7171440783774815,0.00514904221149991,-0.01581810738107392,-0.01731419598376161,,-0.00966636776209513,-0.012091564917680238,-0.08110215003780061,0.003588543251455667,0.54656171664537,-0.4183935237509311,-0.029674525172474785,-0.017851578105635604,-0.06361799094518678,,-0.06730348597720695,-0.05793723636339657,-0.05875396598842445,-0.050543660794260876,-0.05107807378162488,-0.048859750475005424,-0.04959482670016981,-0.051563172412165015,-0.2195345384562226,-0.045107856363678485,-0.04853471168743017,-0.13220203199393987,-0.04797246157433708,-0.047068716223555185,-0.09160123153385345,-0.0820318873673665,-0.17622735098113393,-0.048301223587200445,,-0.04600043849501444,1.0,,-0.05013917880224033,,-0.05463400723392912,-0.05706936964036187,-0.044806433670868694,-0.03769636230591188,-0.043580186810636246,-0.047116707292831614,-0.04480643367087333,-0.04490712960602913,-0.04570482061090743,-0.04326826758952297,-0.04090918637650827,-0.04046566749120426,-0.04074342619432192,-0.05463400723392767,-0.0367273700195784,-0.028277156537405885,-0.1119461822084552,,-0.019185480866759107,-0.034838627263972965,-0.01810140149950351,-0.3323334970591462,-0.005990837293657382,-0.018101401499501773,-0.01846981581011007,-0.017976922820832988,-0.19807136533350844,-0.033520909669707964,-0.037456442208326994,-0.04215861368067671,-0.05000363693389627,-0.04697258921112084,-0.1190963063600713,-0.004236096721460755,-0.007925315098883067,-0.05463400723393439,-0.006698011067721875,-0.05273529281869681,-0.06069277118547198,-0.0570693696403595,-0.05409220171537606,-0.05659050432356637,-0.013857059556829737,-0.17780091983445553,0.12208813145072604,-0.018611047222970287,-0.004736118269078758,-0.06981381437429224
service_http_2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
service_http_443,-0.013024622215944609,0.02795116590741048,-0.02372999538800903,0.025760983597076553,0.017302937225997437,-0.0035992171845519263,0.04603897207027647,0.007887099271137007,0.03456396115333449,-0.02596440932701667,-0.073993414510361,0.06590025285296931,-0.06803784572795647,-0.018395475339181833,-0.0073279851152884485,-0.0006019335347200286,0.042528117845764116,-0.007777303268202807,-0.00018148283243650415,-0.005194041451239023,0.06621011666408917,-0.003519449075083081,-0.0021330610214072565,-0.00309397063961358,-0.08170732455710725,-0.0002566564667820314,-0.005455524112785599,-0.005515063124638125,-0.0001814828324363296,-0.0010267439456532663,-0.05802279346172764,-0.0028256775722045697,-0.001355374125063682,-0.0014835664385984243,,-0.0008282624736588389,-0.0011093630055837476,0.03486050445768,-0.002260777995959432,-0.08267954763940782,0.0652749984186462,-0.0025426609279792863,-0.0015296120119182213,-0.005451105921728757,,-0.005766897468990375,-0.004964350611151234,-0.005034332068139141,-0.004330832278231773,-0.004376623441346112,-0.004186546465738285,-0.004249531453222717,-0.0044181891050316295,-0.018810811294488586,-0.003865065515063137,-0.004158695525559287,-0.011327727719152275,-0.0041105191390525975,-0.004033081741857969,-0.007848849173513006,-0.0070289001641695775,-0.01510003604685873,-0.0041386891036806475,,-0.0039415463921093,-0.05013917880224033,,1.0,,-0.004681313507969204,-0.004889987473264629,-0.0038392381193807982,-0.003230011836925445,-0.0037341671886250917,-0.004037193855415551,-0.003839238119381144,-0.0038478662479957725,-0.003916216381277797,-0.003707440398169013,-0.0035053025849574406,-0.0034672996806530063,-0.003491099428002802,-0.004681313507969191,-0.00314698375773368,-0.0024229274323196623,-0.009592105750080203,,-0.001643907435782352,-0.0029851468831693455,-0.0015510181230097158,-0.028475987168062083,-0.0005133247397856838,-0.0015510181230123019,-0.0015825856937665762,-0.001540352170624328,-0.016971739856224476,-0.002872238284929106,-0.0032094542895091797,-0.003612359731475926,-0.0042845603476109355,-0.0040248451012725355,-0.010204763954513184,-0.00036296983888285987,-0.0006790804208891664,-0.004681313507969657,-0.0005739189064723075,-0.004518622212021358,-0.005200458541691788,-0.004889987473266027,-0.00463488891603237,-0.004848955910869964,-0.0016880465890156938,-0.01558131852365051,-0.023088506007153706,-0.0015946871037493813,-0.0004058141723605392,-0.005981994893299625
service_http_8001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
service_imap4,-0.014192240905455556,0.03045690489675449,-0.02585731898016508,0.0961463205302105,0.012706625465205046,-0.003901630482684441,0.050166229149027124,0.01197106666166442,0.029041531819209838,-0.028292041490962188,-0.08125180300719317,0.07688489935543764,-0.07479737991923575,-0.020044575056102895,-0.007975372754571592,-0.0006558950879532822,0.03717161278802,-0.008474515402284617,-0.00019775222923567082,-0.005659671837454492,0.07713859771452451,-0.003834957229497065,-0.002324283605308619,-0.0033713359162357882,-0.08836903550418637,-0.0002796649565831098,-0.005944595642831004,-0.00600947215026161,-0.00019775222923609228,-0.0011187884902467517,-0.06257222724852865,-0.0030789911723410023,-0.0014768793889805914,-0.0014182269048227986,,-0.0008935974002115737,-0.0012088141034581183,0.02947527181525229,-0.0024634500272275772,-0.09880123947480968,0.07621053994092006,-0.002770602926717801,-0.0016667371847879154,-0.005939781374086267,,-0.006283882695416356,-0.005409389895903296,-0.005485644982611669,-0.004719078526434027,-0.004768974731282207,-0.004561857919478809,-0.004630489324002101,-0.004814266633265126,-0.020497144646006195,-0.0042115571566083915,-0.004531510225253338,-0.012343224858039768,-0.0044790149688123835,-0.004394635538971673,-0.008552475185487202,-0.007659020183241287,-0.016453709421026398,-0.0045097102870706365,,-0.004294894317051049,-0.05463400723392912,,-0.004681313507969204,,1.0,-0.0053283603236308685,-0.0041834144116044076,-0.0035195728027360676,-0.004068924184035985,-0.004399116291290939,-0.004183414411604542,-0.0041928160263249815,-0.004267293546010606,-0.004039801416212555,-0.0038195425485383285,-0.0037781327967539614,-0.0038040661207797808,-0.005100979357239103,-0.003429101502900833,-0.002640135678881836,-0.010452009535362978,,-0.0017912788538570253,-0.0032527564333193347,-0.0016900622901539872,-0.03102877482451167,-0.0005593427777809387,-0.0016900622901542307,-0.001724459799843651,-0.0016784401668169474,-0.01849320591657525,-0.003129725914643727,-0.003497172332259198,-0.0039361970501804,-0.004668658454695715,-0.004385660508026363,-0.011119590727851056,-0.00039550900666947476,-0.0007399579632863157,-0.0051009793572398794,-0.000625369031499564,-0.0049237032699095875,-0.0056666642009944755,-0.005328360323630423,-0.005050392938522449,-0.005283650403545817,-0.0018379264956380635,-0.0177168921868191,-0.025158321981975186,-0.0017376460652903307,-0.00044219420736415946,-0.00651826296480474
service_iso_tsap,-0.014824873430845249,0.03181455016127034,-0.02700993336383066,0.10011959703077927,0.014265990876478587,-0.004096697648984611,0.05240243613298344,0.012911253043769505,0.026134264873402757,-0.029553185927205242,-0.08436815052990095,0.08389834963293182,-0.07759072625120904,-0.020938080896460095,-0.008340852428260827,-0.000685132230176235,0.03407496546715328,-0.00885227491999672,-0.00020656722138534523,-0.00591195704814778,0.08429285116551788,-0.004005904065339708,-0.0024278907394341314,-0.0035216163947449624,-0.0930008352523823,-0.0002921312858191377,-0.006209581600934149,-0.006277350039841153,-0.0002065672213854653,-0.0011686595425080574,-0.06604265021370714,-0.003216240108144587,-0.001542712680823139,-0.0016886236171544783,,-0.0009427441453548333,-0.0012626981323474724,0.026745166559335273,-0.0025732606358562617,-0.10298890782397739,0.08310607145515478,-0.0028941051655659747,-0.0017410335669614766,-0.006204552731579385,,-0.006563992693892244,-0.005650518552993965,-0.00573017278208047,-0.004929435903045345,-0.004981556278320689,-0.004765207039243586,-0.004836897753369783,-0.005028867109542703,-0.021410824202717525,-0.004399291289439594,-0.004733506567939696,-0.01289343574891583,-0.0046786712859034855,-0.0045905305634115785,-0.008933709834042545,-0.008000428232341962,-0.01718714903854257,-0.004710734876960786,,-0.00448634328243554,-0.05706936964036187,,-0.004889987473264629,,-0.0053283603236308685,1.0,-0.004369894055067167,-0.0036764610802998824,-0.004250300317577608,-0.004595211049507363,-0.004369894055068011,-0.004379714755603437,-0.004457512181010386,-0.004219879374917512,-0.003989802260475172,-0.003946546629945198,-0.003973635956312018,-0.005328360323629682,-0.0035819569369313236,-0.002757822217082895,-0.010917917719396576,,-0.0018711267984120965,-0.00339775111951962,-0.0017653984109040697,-0.03241191173037238,-0.0005842760097066516,-0.0017653984109043527,-0.0018013292220325332,-0.0017532582204601173,-0.01931755801416272,-0.003269236399426931,-0.003653062087731951,-0.004111656746556576,-0.004876768309061597,-0.004581155461985125,-0.011615256973189332,-0.0004131391937086966,-0.0007729422874703655,-0.0053283603236317,-0.0006532454459641189,-0.005143181987480968,-0.0059192611028883926,-0.005565877011061822,-0.005275518967581969,-0.005519174104161106,-0.001921366824508776,-0.017721387333089488,-0.02627977791506687,-0.0018151032776887737,-0.0004619054312613165,-0.006808820684884859
service_klogin,-0.011639338444511425,0.0249783121937548,-0.021206100493948048,0.015644062576510707,0.012132896537928017,-0.0032164086030041453,0.04114232018998311,0.006195672549092122,0.014580799361502958,-0.023202864747881732,-0.06621780387809093,0.06986572174069593,-0.060900794362579766,-0.016438953834516132,-0.006548589084480372,-0.0005379125793874182,0.020587711819629467,-0.0069501182777729565,-0.00016218052804707785,-0.004641609203200404,0.07002238499538926,-0.003145124537506964,-0.0019061911155108622,-0.0027648994968709497,-0.07301702791435152,-0.0002293587814922396,-0.004875280870960954,-0.00492848738231885,-0.00016218052804681577,-0.0009175406457978983,-0.051851556183374094,-0.0025251417701456077,-0.0012112180989969363,-0.001325776026162392,,-0.000740169433860191,-0.0009913724379607544,0.015082053030777911,-0.0020203242602009363,-0.06775524416694452,0.06926836689161045,-0.0022722264492212197,-0.001366924245509422,-0.004871332593599301,,-0.0051535369167169075,-0.004436348015525698,-0.004498886325555242,-0.003870209960558558,-0.003911130828489033,-0.0037412702203998005,-0.003797556197393921,-0.0039482756162026724,-0.01681011513742793,-0.0034539816122251305,-0.003716381474034126,-0.010122923685936673,-0.003673329072350885,-0.0036041278272292768,-0.007014054643258279,-0.006281314463256991,-0.013494013658178242,-0.0036985029120654455,,-0.0035223280715250523,-0.044806433670868694,,-0.0038392381193807982,,-0.0041834144116044076,-0.004369894055067167,1.0,-0.0028864715096123587,-0.003337005480561046,-0.0036078025811526237,-0.003430901188510244,-0.003438611639328885,-0.0034996921314199205,-0.0033131213206577677,-0.003132482651740838,-0.003098521692415054,-0.0031197901261490776,-0.004183414411604556,-0.0028122742009817213,-0.0021652276698586486,-0.008571900464331358,,-0.0014690633401269243,-0.0026676501094359943,-0.0013860536273585331,-0.025447314071454997,-0.0004587281135095503,-0.001386053627358618,-0.0014142637077492442,-0.00137652209333713,-0.015166645212710581,-0.0025667503392697607,-0.0028681004391787907,-0.003228153323807639,-0.0038288594590354607,-0.0035967672262235003,-0.009119397049971237,-0.00032436478616084264,-0.0006068542118695458,-0.004183414411604578,-0.0005128775546299866,-0.00403802677395457,-0.004647343779302494,-0.004369894055066394,-0.004141927485643878,-0.004333226562221231,-0.0015085079040202604,-0.014039610826265373,-0.020632839182542176,-0.0014250780257496118,-0.0003626522458272505,-0.0053457568274565175
service_kshell,-0.009792359780936682,0.021014649663006847,-0.017841028214618197,0.012004571878111662,0.010270708851878316,-0.002706015500219677,0.03461368560110583,0.005229911605034038,0.02262246360579013,-0.019520937606739504,-0.05550924776938111,0.0518114801756094,-0.051042895556634806,-0.013830352226423056,-0.005509431715440091,-0.0004525543726695378,0.028416923851977954,-0.005847244585302663,-0.0001364450469130807,-0.003905059337943791,0.05199586634219601,-0.002646043086907914,-0.0016037087763418187,-0.0023261537380816462,-0.061430382051427986,-0.00019296317552717566,-0.004101651012999208,-0.004146414493706929,-0.0001364450469128912,-0.0007719414776125378,-0.043623535458660975,-0.0021244417652296426,-0.001019016970341406,-0.001115396368870347,,-0.0006227162677485097,-0.0008340573337330624,0.022881015515856182,-0.001699730798653012,-0.0614998251077569,0.05135423503913412,-0.0019116600999849233,-0.0011500150175220466,-0.004098329264720262,,-0.004335752231403435,-0.003732369849750853,-0.0037849843205018025,-0.0032560689374396086,-0.0032904963117529333,-0.0031475898918537984,-0.003194944175761191,-0.0033217468099737205,-0.014142616109112207,-0.0029058894356392972,-0.0031266505953428257,-0.008516576027117731,-0.0030904299279289602,-0.00303220982439135,-0.005901035262228872,-0.005284569343424892,-0.011352727413126538,-0.0031116090780034474,,-0.002963390394329094,-0.03769636230591188,,-0.003230011836925445,,-0.0035195728027360676,-0.0036764610802998824,-0.0028864715096123587,1.0,-0.0028074755633546744,-0.0030353014530577265,-0.002886471509612125,-0.00289295843400037,-0.0029443464194086554,-0.0027873814413343426,-0.0026354072681653274,-0.0026068353752197156,-0.002624728845351575,-0.0035195728027365937,-0.002366010826983651,-0.001821640332210101,-0.00721167562514117,,-0.0012359462555460211,-0.002244336288179024,-0.0011661088694550044,-0.02140922837100989,-0.00038593522737840876,-0.0011661088694552317,-0.0011898424568938819,-0.0011580898389241783,-0.01275993883162289,-0.002159447713440201,-0.002412978325377606,-0.0027158965198572477,-0.003221280105583816,-0.003026017234175121,-0.0076722931740702185,-0.00027289323199043003,-0.0005105560599981701,-0.0035195728027360264,-0.0004314920098285608,-0.0033972558804766582,-0.003909883927664439,-0.0036764610802998737,-0.0034846691948470497,-0.003645612137846717,-0.0012691315918831184,-0.011574688576233606,-0.01735873439376575,-0.0011989407139087463,-0.00030510507821688725,-0.004497469886761123
service_ldap,-0.011320797086573681,0.024294714451201776,-0.020625739326677946,0.035617339255131636,0.012432682520866803,-0.0031283830533684457,0.039714154620178035,0.008405278035000886,0.023376643560263026,-0.022567856832340798,-0.0646733123532087,0.06176686122266903,-0.05950980360004561,-0.015989058275447086,-0.0063693695807900096,-0.00052319117539042,0.029876895534459894,-0.006759909863099124,-0.00015774202788022265,-0.004514579260259342,0.06196592695084356,-0.003059049865341737,-0.0018540231414217196,-0.0026892306910938314,-0.07101872334300272,-0.000223081770298781,-0.004741855883265221,-0.004793606257358641,-0.00015774202788008932,-0.0008924297131952038,-0.050432500865394615,-0.0024560345702801323,-0.0011780699042068636,-0.0012894926499468196,,-0.0007199127347621559,-0.0009642409026049463,0.023719303609626624,-0.0019650327299919534,-0.07399154685031588,0.061226094682829045,-0.0022100409476978966,-0.0013295147391672016,-0.004738015660969156,,-0.005012496714538976,-0.004314935589216492,-0.004375762372607675,-0.003764291403238276,-0.0038040923631150097,-0.0036388804409333885,-0.0036936260029272207,-0.003840220585233659,-0.016350061765175478,-0.0033594542472860645,-0.003614672841133862,-0.00984588303865783,-0.003572798682542143,-0.003505491313011949,-0.006822096440411341,-0.0061094096382717416,-0.013124714195371158,-0.0035972835734242297,,-0.003425930224495629,-0.043580186810636246,,-0.0037341671886250917,,-0.004068924184035985,-0.004250300317577608,-0.003337005480561046,-0.0028074755633546744,1.0,-0.0035090654975392793,-0.003337005480560883,-0.0033445049144329316,-0.003403913776897818,-0.0032224489710695556,-0.003046753958278311,-0.003013722430675476,-0.0030344087973135166,-0.004068924184036852,-0.0027353088608209094,-0.0021059704736230917,-0.008337307679976055,,-0.0014288585266495565,-0.0025946427910160984,-0.0013481205947618907,-0.024750880848962944,-0.0004461738023802228,-0.0013481205947620133,-0.001375558631502659,-0.0013388499164413276,-0.014751569752541051,-0.00249650441055678,-0.0027896072659747985,-0.0031398063487614596,-0.0037240725678333335,-0.003498332154354289,-0.008869820569844766,-0.0003154876837443096,-0.0005902460373060788,-0.0040689241840348505,-0.0004988413004671817,-0.003927515464547551,-0.004520156894493512,-0.0042503003175783415,-0.004028572657783818,-0.004214636327944225,-0.0014672235854622797,-0.013867753850179031,-0.020068166830923675,-0.0013860769870210092,-0.00035272730555794304,-0.005199456017782851
service_link,-0.012239476736737137,0.026266224019208213,-0.022299512546358854,0.0789483389413196,0.012621739688024334,-0.0033822504999011195,0.043138933563846835,0.011424222272328187,0.02983914592951233,-0.02389567168940417,-0.06993764981677696,0.06369610298988623,-0.06435915717807318,-0.0172865660702219,-0.0068859003749840554,-0.0005656479990849596,0.03744361963165071,-0.00730847473714719,-0.00017054275117564993,-0.0032944148012417755,0.06351146037975093,-0.003307290942237327,-0.0020044766225712123,-0.002907461041090928,-0.07678187371270857,-0.00024118479618364457,-0.005126656217624878,-0.005182606120674593,-0.00017054275117575252,-0.0009648501452960913,-0.05452508479720218,-0.0026553411175566357,-0.0012736699612654456,-0.001394134632971625,,-0.0007783334602876925,-0.0010424887934783573,0.03014998744729476,-0.0021244946094992386,-0.08551957370292144,0.06313429327271784,-0.002389385178422797,-0.0014374045040110605,-0.005122504362306372,,-0.0054192594798167255,-0.00466509145610608,-0.004730854316649205,-0.004069762641978578,-0.004112793439071695,-0.003934174613686621,-0.003993362763366923,-0.004151853456734071,-0.017676864896442972,-0.0036320730592805835,-0.003908002573637692,-0.010644873809055105,-0.0038627303382987644,-0.003789960993756684,-0.007375707738542037,-0.006605186593365761,-0.014189781235635164,-0.0038892021715122432,,-0.003703943544245774,-0.047116707292831614,,-0.004037193855415551,,-0.004399116291290939,-0.004595211049507363,-0.0036078025811526237,-0.0030353014530577265,-0.0035090654975392793,1.0,-0.0036078025811530057,-0.0036159105920798213,-0.003680140467808719,-0.003483949841602303,-0.0032939972256228814,-0.003258285198395523,-0.0032806502581487237,-0.004399116291291196,-0.0029572784419489824,-0.0022768694132695613,-0.009013877964220778,,-0.0015448100132207177,-0.002805197358260748,-0.0014575202197984489,-0.026759408197908525,-0.00048238068689182047,-0.0014575202197982923,-0.0014871848458706482,-0.001447497228421618,-0.01594865568527516,-0.0026990950745395354,-0.0030159831481331926,-0.003394600792653305,-0.00402628005882946,-0.003782220871301244,-0.009589604132430131,-0.00034108942474559686,-0.0006381443450765432,-0.004399116291290974,-0.0005393221383362103,-0.004246232292130549,-0.00488696641529638,-0.004595211049507004,-0.004355490249511691,-0.004556652936620223,-0.0015862883862799559,-0.015165968670924899,-0.02169669319205005,-0.0014985567631213555,-0.00038135103189075695,-0.005621390480409288
service_login,-0.011639338444511187,0.024978312193752072,-0.021206100493949775,0.017256258301769082,0.01414533812254742,-0.0032164086030039285,0.04114232018998341,0.006721760902928214,0.018415097820275034,-0.02320286474787925,-0.06641252996517454,0.06728580549140942,-0.061087782790508104,-0.01643895383451682,-0.006548589084479418,-0.0005379125793874972,-0.017915514624047803,0.09631195331907644,-0.00016218052804707243,-0.004641609203199355,0.0670961605706651,-0.003145124537507287,-0.0019061911155108457,-0.0027648994968711626,-0.07301702791434767,-0.00022935878149223186,-0.004875280870960935,-0.004928487382318375,-0.00016218052804681032,-0.0009175406457978925,-0.05185155618337604,-0.0025251417701456086,-0.0012112180989970645,-0.0013257760261624711,,-0.0007401694338601439,-0.0009913724379602275,0.01905864945868295,-0.002020324260201151,-0.07157589763535359,0.06656755388414407,-0.0022722264492211043,-0.0013669242455092395,-0.004871332593599386,,-0.005153536916717072,-0.004436348015526645,-0.004498886325553926,-0.003870209960558767,-0.003911130828489145,-0.0037412702203997207,-0.0037975561973937846,-0.003948275616202521,-0.01681011513742819,-0.0034539816122250177,-0.00371638147403411,-0.010122923685936208,-0.0036733290723505157,-0.003604127827229488,-0.007014054643258574,-0.006281314463254653,-0.013494013658178485,-0.003698502912065634,,-0.0035223280715252978,-0.04480643367087333,,-0.003839238119381144,,-0.004183414411604542,-0.004369894055068011,-0.003430901188510244,-0.002886471509612125,-0.003337005480560883,-0.0036078025811530057,1.0,-0.0034386116393289954,-0.003499692131419583,-0.003313121320657685,-0.0031324826517419814,-0.0030985216924153875,-0.0031197901261489436,-0.004183414411604695,-0.002812274200981754,-0.002165227669858295,-0.008571900464330194,,-0.0014690633401268512,-0.00266765010943607,-0.0013860536273584208,-0.02544731407145316,-0.000458728113509557,-0.0013860536273584984,-0.0014142637077491026,-0.0013765220933371237,-0.015166645212709981,-0.0025667503392696332,-0.002868100439179383,-0.003228153323807748,-0.003828859459035421,-0.003596767226223443,-0.009119397049970087,-0.00032436478616083175,-0.0006068542118696232,-0.004183414411604593,-0.000512877554629962,-0.004038026773953722,-0.004647343779302854,-0.004369894055067099,-0.004141927485645018,-0.004333226562221865,-0.0015085079040202342,-0.014141652540666261,-0.020632839182542537,-0.001425078025749337,-0.0003626522458272483,-0.005345756827455669
service_mtp,-0.0116654961627529,0.025034447313110837,-0.021253758116946683,0.07415466535125223,0.010659479170259532,-0.003223637012976499,0.041234781563701334,0.010637640830460964,0.02105496056800542,-0.023255009807670632,-0.06683510933093872,0.06568862917568757,-0.06152444669617103,-0.01647589798948226,-0.006563306084867002,-0.0005391214595783943,0.02795779788444727,-0.006965737656574867,-0.0001625450051676685,-0.004652040543981905,0.06561557903849465,-0.0031521927469222544,-0.0019104750024660391,-0.0027711132058762457,-0.07318112305201291,-0.0002298742319553403,-0.004886237354796495,-0.004939563440019626,-0.00016254500516772348,-0.0009196026847926929,-0.05196808500546792,-0.002530816658576081,-0.0012139401352965994,-0.0013287555147208129,,-0.0007418328568813434,-0.0009936004031574843,0.021430029107773408,-0.00202486464478474,-0.08156057319358097,0.06513565834616296,-0.002277332947299208,-0.0013699962087019447,-0.0048822802042739685,,-0.005165118740490037,-0.004446318061682642,-0.004508996917453266,-0.0038789076938836736,-0.003919920525479808,-0.0037496781804204926,-0.003806090651951968,-0.003957148790716216,-0.016847893423394558,-0.0034617439329421343,-0.0037247335002233203,-0.01014567348289993,-0.00368158434453283,-0.0036122275797164866,-0.00702981770972469,-0.006295430802835864,-0.013524339488859501,-0.0037068147588091628,,-0.003530243990964941,-0.04490712960602913,,-0.0038478662479957725,,-0.0041928160263249815,-0.004379714755603437,-0.003438611639328885,-0.00289295843400037,-0.0033445049144329316,-0.0036159105920798213,-0.0034386116393289954,1.0,-0.003507557179875605,-0.003320567078365542,-0.0031395224503583145,-0.0031054851687319306,-0.0031268014001586387,-0.004192816026325305,-0.002818594377737205,-0.002170093703751423,-0.00859116456237723,,-0.0014723648460620862,-0.002673645264615852,-0.0013891685810507657,-0.025504503204240542,-0.00045975903814814416,-0.001389168581051031,-0.001417442059488161,-0.001379615626301229,-0.015200730039252644,-0.00257251873687447,-0.0028745460772732164,-0.003235408128331257,-0.0038374642631177074,-0.0036048504368234695,-0.009139891566906139,-0.0003250937487855817,-0.0006082180283448536,-0.004192816026324406,-0.000514030172251775,-0.004047101651098793,-0.004657788007712629,-0.004379714755603423,-0.004151235864510226,-0.00434296485794822,-0.0015118980558682176,-0.014783517997962528,-0.020679208484148774,-0.0014282806810956238,-0.0003634672539420169,-0.005357770637504356
service_name,-0.011872711841834286,0.02547913735697743,-0.02163129130188626,0.07023399470114326,0.012556454987853904,-0.0032808988836613468,0.04196724018728542,0.010693788088168702,0.031011112468253166,-0.02366809147873692,-0.06821747062548647,0.060408093642775156,-0.0628164071527734,-0.016768561442757943,-0.0066798909183462,-0.0005486979420377577,0.03789232163153942,-0.007089470932756122,-0.00016543231258754246,-0.00473467532667798,0.06089945568795805,-0.003208185544114781,-0.001944411010798899,-0.002820336839124113,-0.07448104856718964,-0.00023395751691906213,-0.004973032204969114,-0.005027305528173485,-0.00016543231258721072,-0.0009359377032200758,-0.05289120065127687,-0.0025757718739554394,-0.0012355035069674138,-0.0013523583664547551,,-0.0007550101274457177,-0.0010112498523864632,0.031263916424245766,-0.0020608325707545676,-0.0828388869611233,0.059866514964434396,-0.00231778549956053,-0.001394331624082289,-0.004969004763089596,,-0.0052568673958811795,-0.0045252985699837465,-0.004589090798176799,-0.00394780922029764,-0.003989550567990389,-0.0038162841867055374,-0.0038736987200520285,-0.004027440123587087,-0.017147164678445966,-0.003523235326873005,-0.0037908964109967342,-0.010325892360067526,-0.0037469807914103826,-0.003676392033618564,-0.0071546892479851555,-0.006407257333895252,-0.013764574036290177,-0.003772659376701919,,-0.00359295216004581,-0.04570482061090743,,-0.003916216381277797,,-0.004267293546010606,-0.004457512181010386,-0.0034996921314199205,-0.0029443464194086554,-0.003403913776897818,-0.003680140467808719,-0.003499692131419583,-0.003507557179875605,1.0,-0.003379550730020937,-0.003195290183460616,-0.003160648293316855,-0.003182343167650361,-0.004267293546011213,-0.0028686614250219736,-0.002208641351803122,-0.00874377050165279,,-0.0014985186484538866,-0.002721137562527188,-0.0014138445576964043,-0.02595754291017694,-0.00046792579590519153,-0.001413844557696978,-0.0014426202614996777,-0.0014041219126072618,-0.015470742523388205,-0.002618214711545042,-0.002925607001654785,-0.0032928790908374945,-0.0039056296246207734,-0.0036688838496044466,-0.00930224461312822,-0.00033086843003092694,-0.000619021881863181,-0.004267293546010951,-0.0005231609550086549,-0.0041189908279741375,-0.00474052488333717,-0.004457512181010241,-0.0042249747905703005,-0.004420109490269817,-0.0015387540916523103,-0.015321775152811919,-0.02104653587159877,-0.0014536514109038702,-0.00036992356859837463,-0.005452941392842395
